date,market,product,total_qty,total_amount,avg_price
2025-08-07,daejeon,사과,15305.0,79694200,5207.1
2025-08-07,daejeon,상추,14088.0,51806050,3677.3
2025-08-07,daejeon,시금치,714.0,5814960,8144.2
2025-08-07,daejeon,양배추,37405.4,22892344,612.0
2025-08-07,daejeon,양파,91720.0,87783900,957.1
2025-08-07,daejeon,오이,38420.0,61013508,1588.1
2025-08-07,daejeon,토마토,14530.0,29023700,1997.5
2025-08-07,daejeon,파프리카,2520.5,14830205,5883.8
2025-08-07,daejeon,포도,30896.5,173895700,5628.3
2025-08-07,garak,감귤,16450.8,112544200,6841.3
2025-08-07,garak,감자,268361.0,324378000,1208.7
2025-08-07,garak,깻잎,42088.1,369504600,8779.3
2025-08-07,garak,당근,169560.0,163450000,964.0
2025-08-07,garak,대파,285540.0,452583200,1585.0
2025-08-07,garak,딸기,20.0,104000,5200.0
2025-08-07,garak,마늘,11898.0,61644600,5181.1
2025-08-07,garak,무,558320.0,280019800,501.5
2025-08-07,garak,배추,450405.6,446166925,990.6
2025-08-07,garak,사과,33766.4,267665200,7927.0
2025-08-07,garak,상추,69592.1,235117000,3378.5
2025-08-07,garak,시금치,6652.0,65560400,9855.7
2025-08-07,garak,양배추,369214.0,242824600,657.7
2025-08-07,garak,양파,466328.0,491752300,1054.5
2025-08-07,garak,오이,334446.0,535792100,1602.0
2025-08-07,garak,토마토,160794.0,272839500,1696.8
2025-08-07,garak,파프리카,69023.0,325596500,4717.2
2025-08-07,garak,포도,129501.6,788065916,6085.4
2025-08-07,national,감귤,71898.1,463452156,6446.0
2025-08-07,national,감자,579176.0,748262891,1291.9
2025-08-07,national,깻잎,87459.0,731231610,8360.9
2025-08-07,national,당근,367362.0,368827391,1004.0
2025-08-07,national,대파,625742.2,953767606,1524.2
2025-08-07,national,딸기,700.0,1696400,2423.4
2025-08-07,national,마늘,85366.1,476110686,5577.3
2025-08-07,national,무,1155028.0,601020885,520.4
2025-08-07,national,배추,848562.8,1030738089,1214.7
2025-08-07,national,사과,378382.0,1671151200,4416.6
2025-08-07,national,상추,206764.0,704166207,3405.7
2025-08-07,national,시금치,11799.8,106265841,9005.7
2025-08-07,national,양배추,729840.2,489596774,670.8
2025-08-07,national,양파,1351296.0,1356335890,1003.7
2025-08-07,national,오이,831331.6,1367947269,1645.5
2025-08-07,national,토마토,391602.0,722332920,1844.6
2025-08-07,national,파프리카,98806.9,442725219,4480.7
2025-08-07,national,포도,528201.0,3096980826,5863.3
2025-08-08,daejeon,감귤,4092.0,26955700,6587.4
2025-08-08,daejeon,감자,14560.0,18002200,1236.4
2025-08-08,daejeon,깻잎,5780.1,37525526,6492.2
2025-08-08,daejeon,당근,28690.0,22274500,776.4
2025-08-08,daejeon,대파,39578.0,60562350,1530.2
2025-08-08,daejeon,마늘,36674.0,206999190,5644.3
2025-08-08,daejeon,무,84540.5,42755797,505.7
2025-08-08,daejeon,배추,58705.0,94623810,1611.9
2025-08-08,daejeon,사과,11461.0,58239800,5081.6
2025-08-08,daejeon,상추,15018.0,77201780,5140.6
2025-08-08,daejeon,시금치,369.4,2968075,8034.9
2025-08-08,daejeon,양배추,73180.0,40523100,553.7
2025-08-08,daejeon,양파,78065.0,74727800,957.3
2025-08-08,daejeon,오이,42521.0,71855050,1689.9
2025-08-08,daejeon,토마토,15810.0,31731900,2007.1
2025-08-08,daejeon,파프리카,3810.5,21094202,5535.8
2025-08-08,daejeon,포도,38884.0,219582814,5647.1
2025-08-08,garak,감귤,18119.6,120238300,6635.8
2025-08-08,garak,감자,208026.0,262695000,1262.8
2025-08-08,garak,깻잎,43466.7,375639970,8642.0
2025-08-08,garak,당근,136890.0,131993400,964.2
2025-08-08,garak,대파,293470.0,481333200,1640.1
2025-08-08,garak,딸기,25.5,1912000,74921.6
2025-08-08,garak,마늘,12255.0,64092400,5229.9
2025-08-08,garak,무,449160.0,239361700,532.9
2025-08-08,garak,배추,474577.0,484812075,1021.6
2025-08-08,garak,사과,53457.0,290028400,5425.5
2025-08-08,garak,상추,73269.2,290643300,3966.8
2025-08-08,garak,시금치,6472.0,69331600,10712.5
2025-08-08,garak,양배추,270320.0,253432900,937.5
2025-08-08,garak,양파,722008.0,748531300,1036.7
2025-08-08,garak,오이,341131.1,664568900,1948.1
2025-08-08,garak,토마토,172830.0,295485000,1709.7
2025-08-08,garak,파프리카,64711.5,314572300,4861.1
2025-08-08,garak,포도,120563.8,758871000,6294.4
2025-08-08,national,감귤,79274.6,496554400,6263.7
2025-08-08,national,감자,566166.0,740403336,1307.7
2025-08-08,national,깻잎,94641.9,782555773,8268.6
2025-08-08,national,당근,322766.0,301630824,934.5
2025-08-08,national,대파,608430.3,992761987,1631.7
2025-08-08,national,딸기,623.5,3489000,5595.7
2025-08-08,national,마늘,116600.4,646713264,5546.4
2025-08-08,national,무,1194704.3,624811374,523.0
2025-08-08,national,배추,1021336.4,1324870065,1297.2
2025-08-08,national,사과,515303.0,2223198140,4314.4
2025-08-08,national,상추,200405.5,792510941,3954.5
2025-08-08,national,시금치,10023.9,96499676,9627.0
2025-08-08,national,양배추,703400.5,557965201,793.2
2025-08-08,national,양파,1859431.0,1752869156,942.7
2025-08-08,national,오이,882063.2,1586186292,1798.3
2025-08-08,national,토마토,423704.5,786266250,1855.7
2025-08-08,national,파프리카,97905.2,459722526,4695.6
2025-08-08,national,포도,534716.2,3152647834,5895.9
2025-08-09,daejeon,감귤,5810.0,38031300,6545.8
2025-08-09,daejeon,감자,14510.0,17117200,1179.7
2025-08-09,daejeon,깻잎,7323.4,43324622,5915.9
2025-08-09,daejeon,당근,6200.0,3822500,616.5
2025-08-09,daejeon,대파,52304.0,77387960,1479.6
2025-08-09,daejeon,마늘,22251.0,130152730,5849.3
2025-08-09,daejeon,무,57400.5,31250225,544.4
2025-08-09,daejeon,배추,38149.0,64895140,1701.1
2025-08-09,daejeon,사과,10400.0,54614000,5251.3
2025-08-09,daejeon,상추,19590.0,83666700,4270.9
2025-08-09,daejeon,시금치,384.0,3865475,10066.3
2025-08-09,daejeon,양배추,59416.6,34073248,573.5
2025-08-09,daejeon,양파,66365.0,65876200,992.6
2025-08-09,daejeon,오이,44379.0,93823400,2114.1
2025-08-09,daejeon,토마토,17025.0,33639500,1975.9
2025-08-09,daejeon,파프리카,2560.0,18038134,7046.1
2025-08-09,daejeon,포도,44737.4,238595900,5333.3
2025-08-09,garak,감귤,12827.8,92032400,7174.4
2025-08-09,garak,감자,74810.0,105518500,1410.5
2025-08-09,garak,깻잎,48716.4,371727795,7630.4
2025-08-09,garak,당근,101560.0,69809500,687.4
2025-08-09,garak,대파,326326.0,521936300,1599.4
2025-08-09,garak,딸기,10.0,52000,5200.0
2025-08-09,garak,마늘,12980.0,69297800,5338.8
2025-08-09,garak,무,516104.0,214485700,415.6
2025-08-09,garak,배추,399362.5,464085200,1162.1
2025-08-09,garak,사과,19461.0,118808800,6105.0
2025-08-09,garak,상추,78746.9,422035500,5359.4
2025-08-09,garak,시금치,5084.0,62421800,12278.1
2025-08-09,garak,양배추,303630.0,236508400,778.9
2025-08-09,garak,양파,582356.0,606416650,1041.3
2025-08-09,garak,오이,359495.0,837816400,2330.5
2025-08-09,garak,토마토,202992.0,324010000,1596.2
2025-08-09,garak,파프리카,65344.5,370691500,5672.9
2025-08-09,garak,포도,143558.0,886657500,6176.3
2025-08-09,national,감귤,75617.3,456143500,6032.3
2025-08-09,national,감자,234310.0,325275964,1388.2
2025-08-09,national,깻잎,96727.1,721615755,7460.3
2025-08-09,national,당근,184060.0,130733813,710.3
2025-08-09,national,대파,633862.4,1018381320,1606.6
2025-08-09,national,딸기,1016.1,4486800,4415.7
2025-08-09,national,마늘,71458.1,405324754,5672.2
2025-08-09,national,무,880835.5,391725235,444.7
2025-08-09,national,배추,672748.8,872984604,1297.6
2025-08-09,national,사과,254604.2,1057275090,4152.6
2025-08-09,national,상추,203912.9,959898114,4707.4
2025-08-09,national,시금치,9107.9,96311775,10574.5
2025-08-09,national,양배추,598842.9,438883496,732.9
2025-08-09,national,양파,1175917.8,1179544750,1003.1
2025-08-09,national,오이,806007.2,1623042182,2013.7
2025-08-09,national,토마토,429303.0,752566970,1753.0
2025-08-09,national,파프리카,82012.5,460566632,5615.8
2025-08-09,national,포도,564864.1,3176697170,5623.8
2025-08-11,daejeon,감귤,8827.5,50317400,5700.1
2025-08-11,daejeon,감자,32940.0,39309200,1193.4
2025-08-11,daejeon,깻잎,7572.0,41331470,5458.5
2025-08-11,daejeon,당근,26900.0,36586300,1360.1
2025-08-11,daejeon,대파,47642.0,71772500,1506.5
2025-08-11,daejeon,마늘,9353.5,46383940,4959.0
2025-08-11,daejeon,무,166771.5,79019810,473.8
2025-08-11,daejeon,배추,59904.0,103165610,1722.2
2025-08-11,daejeon,사과,14400.0,74405600,5167.1
2025-08-11,daejeon,상추,16302.5,60029850,3682.2
2025-08-11,daejeon,시금치,379.0,4686176,12364.6
2025-08-11,daejeon,양배추,59550.0,35374800,594.0
2025-08-11,daejeon,양파,176826.0,178725200,1010.7
2025-08-11,daejeon,오이,50963.0,120374024,2362.0
2025-08-11,daejeon,토마토,18250.0,39063900,2140.5
2025-08-11,daejeon,파프리카,2920.0,22307819,7639.7
2025-08-11,daejeon,포도,35633.0,189054000,5305.6
2025-08-11,garak,감귤,19797.0,136590900,6899.6
2025-08-11,garak,감자,312103.0,434747500,1393.0
2025-08-11,garak,깻잎,60343.3,401054205,6646.2
2025-08-11,garak,당근,117450.0,145821200,1241.6
2025-08-11,garak,대파,384710.0,568339100,1477.3
2025-08-11,garak,딸기,40.0,760000,19000.0
2025-08-11,garak,마늘,18368.0,95417600,5194.8
2025-08-11,garak,무,463834.0,257992800,556.2
2025-08-11,garak,배추,563897.2,611673025,1084.7
2025-08-11,garak,사과,85158.1,463406930,5441.7
2025-08-11,garak,상추,84591.2,427683900,5055.9
2025-08-11,garak,시금치,7617.2,86772340,11391.6
2025-08-11,garak,양배추,319346.0,266602900,834.8
2025-08-11,garak,양파,636888.0,673816450,1058.0
2025-08-11,garak,오이,441099.1,1087233700,2464.8
2025-08-11,garak,토마토,209987.0,381117000,1815.0
2025-08-11,garak,파프리카,83886.0,504470500,6013.8
2025-08-11,garak,포도,158618.2,1019098200,6424.8
2025-08-11,national,감귤,102638.0,622883440,6068.7
2025-08-11,national,감자,794340.0,1116451928,1405.5
2025-08-11,national,깻잎,126485.1,868569237,6867.0
2025-08-11,national,당근,355923.5,440952665,1238.9
2025-08-11,national,대파,814283.9,1242074975,1525.4
2025-08-11,national,딸기,307.4,1565200,5091.7
2025-08-11,national,마늘,90493.3,471227198,5207.3
2025-08-11,national,무,1491628.7,765733517,513.4
2025-08-11,national,배추,1184797.1,1536944918,1297.2
2025-08-11,national,사과,857227.1,3587868820,4185.4
2025-08-11,national,상추,227699.5,1112110765,4884.1
2025-08-11,national,시금치,11625.8,127326595,10952.1
2025-08-11,national,양배추,827114.2,625125899,755.8
2025-08-11,national,양파,1837052.0,1870260700,1018.1
2025-08-11,national,오이,1045078.3,2322202202,2222.0
2025-08-11,national,토마토,535501.5,1052317600,1965.1
2025-08-11,national,파프리카,123647.5,722920516,5846.6
2025-08-11,national,포도,617283.4,3565899200,5776.8
2025-08-12,daejeon,감귤,4046.0,26507400,6551.5
2025-08-12,daejeon,감자,28529.0,41961000,1470.8
2025-08-12,daejeon,깻잎,5231.5,28088290,5369.1
2025-08-12,daejeon,당근,26880.0,29394000,1093.5
2025-08-12,daejeon,대파,45940.0,63795640,1388.7
2025-08-12,daejeon,딸기,25.9,245500,9478.8
2025-08-12,daejeon,마늘,18306.0,91244590,4984.4
2025-08-12,daejeon,무,150240.4,59553220,396.4
2025-08-12,daejeon,배추,64150.0,94494120,1473.0
2025-08-12,daejeon,사과,10175.0,60252900,5921.7
2025-08-12,daejeon,상추,13133.0,38956060,2966.3
2025-08-12,daejeon,시금치,230.0,2967979,12904.3
2025-08-12,daejeon,양배추,50468.2,29263604,579.8
2025-08-12,daejeon,양파,103729.0,99440472,958.7
2025-08-12,daejeon,오이,29439.0,77335510,2627.0
2025-08-12,daejeon,토마토,15280.0,34883500,2283.0
2025-08-12,daejeon,파프리카,3622.0,20545457,5672.4
2025-08-12,daejeon,포도,34956.0,185894900,5318.0
2025-08-12,garak,감귤,18189.0,132125800,7264.0
2025-08-12,garak,감자,272270.0,394366500,1448.4
2025-08-12,garak,깻잎,41933.2,247605396,5904.8
2025-08-12,garak,당근,220460.0,232925000,1056.5
2025-08-12,garak,대파,381840.0,542975900,1422.0
2025-08-12,garak,딸기,19.9,1437000,72066.2
2025-08-12,garak,마늘,16674.0,90431900,5423.5
2025-08-12,garak,무,633240.0,278571400,439.9
2025-08-12,garak,배추,623696.0,529367050,848.8
2025-08-12,garak,사과,76230.6,397255000,5211.2
2025-08-12,garak,상추,76712.2,349354000,4554.1
2025-08-12,garak,시금치,7911.0,92486900,11690.9
2025-08-12,garak,양배추,363694.0,231144600,635.5
2025-08-12,garak,양파,813235.0,820460650,1008.9
2025-08-12,garak,오이,281954.0,700425000,2484.2
2025-08-12,garak,토마토,162877.0,324562000,1992.7
2025-08-12,garak,파프리카,71886.0,396324500,5513.2
2025-08-12,garak,포도,172678.4,1049478600,6077.6
2025-08-12,national,감귤,74202.7,486184428,6552.1
2025-08-12,national,감자,567153.0,836525235,1475.0
2025-08-12,national,깻잎,88147.2,549224668,6230.8
2025-08-12,national,당근,412316.0,446183787,1082.1
2025-08-12,national,대파,748275.7,1101623630,1472.2
2025-08-12,national,딸기,45.8,1682500,36703.8
2025-08-12,national,마늘,87766.7,472981435,5389.1
2025-08-12,national,무,1552921.1,694036017,446.9
2025-08-12,national,배추,1282426.7,1398584787,1090.6
2025-08-12,national,사과,649558.6,2732458080,4206.6
2025-08-12,national,상추,207068.8,916761661,4427.3
2025-08-12,national,시금치,11715.0,128289766,10950.9
2025-08-12,national,양배추,742504.7,475963031,641.0
2025-08-12,national,양파,1692097.4,1683834572,995.1
2025-08-12,national,오이,649524.5,1528451101,2353.2
2025-08-12,national,토마토,362420.0,740621332,2043.5
2025-08-12,national,파프리카,100531.2,555557398,5526.2
2025-08-12,national,포도,604761.1,3352194330,5543.0
2025-08-13,daejeon,감귤,5747.5,36803000,6403.3
2025-08-13,daejeon,감자,27910.0,35760600,1281.3
2025-08-13,daejeon,깻잎,5941.3,28183956,4743.7
2025-08-13,daejeon,당근,17310.0,17457500,1008.5
2025-08-13,daejeon,대파,48832.0,62239650,1274.6
2025-08-13,daejeon,마늘,28587.0,169400750,5925.8
2025-08-13,daejeon,무,87970.9,37694320,428.5
2025-08-13,daejeon,배추,50030.0,77615385,1551.4
2025-08-13,daejeon,사과,15581.0,94462400,6062.7
2025-08-13,daejeon,상추,10133.0,32692430,3226.3
2025-08-13,daejeon,시금치,277.2,3399692,12264.4
2025-08-13,daejeon,양배추,56060.0,29335800,523.3
2025-08-13,daejeon,양파,126840.0,126086200,994.1
2025-08-13,daejeon,오이,33324.0,96912124,2908.2
2025-08-13,daejeon,토마토,11055.0,24827800,2245.8
2025-08-13,daejeon,파프리카,1205.0,8551154,7096.4
2025-08-13,daejeon,포도,36029.0,197553300,5483.2
2025-08-13,garak,감귤,17241.0,120851800,7009.6
2025-08-13,garak,감자,271391.0,382955000,1411.1
2025-08-13,garak,깻잎,41777.9,248577640,5950.0
2025-08-13,garak,당근,175140.0,194784500,1112.2
2025-08-13,garak,대파,348180.0,457162300,1313.0
2025-08-13,garak,딸기,6.6,155000,23484.8
2025-08-13,garak,마늘,10560.0,57918700,5484.7
2025-08-13,garak,무,536200.0,284205800,530.0
2025-08-13,garak,배추,498595.0,476524750,955.7
2025-08-13,garak,사과,77828.2,437157000,5616.9
2025-08-13,garak,상추,71401.2,297636900,4168.5
2025-08-13,garak,시금치,7060.0,79663300,11283.8
2025-08-13,garak,양배추,374018.0,202961400,542.7
2025-08-13,garak,양파,644013.0,647272850,1005.1
2025-08-13,garak,오이,291693.0,761904500,2612.0
2025-08-13,garak,토마토,128348.0,283411000,2208.1
2025-08-13,garak,파프리카,55365.0,353110000,6377.9
2025-08-13,garak,포도,151960.4,870039700,5725.4
2025-08-13,national,감귤,75147.5,480426200,6393.1
2025-08-13,national,감자,662018.0,941278355,1421.8
2025-08-13,national,깻잎,89623.0,546817233,6101.3
2025-08-13,national,당근,371535.0,429032075,1154.8
2025-08-13,national,대파,682931.5,943967120,1382.2
2025-08-13,national,딸기,76.0,605000,7960.5
2025-08-13,national,마늘,128691.3,786097505,6108.4
2025-08-13,national,무,1370984.5,678938220,495.2
2025-08-13,national,배추,1033625.2,1158635859,1120.9
2025-08-13,national,사과,603448.3,2680735490,4442.4
2025-08-13,national,상추,185918.7,796693463,4285.2
2025-08-13,national,시금치,10114.8,105174132,10398.0
2025-08-13,national,양배추,824383.5,458980595,556.8
2025-08-13,national,양파,1609573.8,1603685780,996.3
2025-08-13,national,오이,686770.7,1707138538,2485.7
2025-08-13,national,토마토,304306.0,676177650,2222.0
2025-08-13,national,파프리카,79158.2,490586162,6197.5
2025-08-13,national,포도,564938.1,3069991160,5434.2
2025-08-14,daejeon,감귤,3929.0,26600400,6770.3
2025-08-14,daejeon,감자,13680.0,16320200,1193.0
2025-08-14,daejeon,깻잎,5088.0,25817464,5074.2
2025-08-14,daejeon,당근,13000.0,8600000,661.5
2025-08-14,daejeon,대파,41548.0,47438560,1141.8
2025-08-14,daejeon,딸기,63.0,478000,7587.3
2025-08-14,daejeon,마늘,17150.7,82381860,4803.4
2025-08-14,daejeon,무,57784.4,29783840,515.4
2025-08-14,daejeon,배추,52506.0,65973815,1256.5
2025-08-14,daejeon,사과,12990.0,77128700,5937.5
2025-08-14,daejeon,상추,10140.0,45184800,4456.1
2025-08-14,daejeon,시금치,436.8,5527386,12654.3
2025-08-14,daejeon,양배추,60919.3,28768092,472.2
2025-08-14,daejeon,양파,103895.3,92808927,893.3
2025-08-14,daejeon,오이,36491.0,111198887,3047.3
2025-08-14,daejeon,토마토,7860.0,20465100,2603.7
2025-08-14,daejeon,파프리카,1750.0,14494205,8282.4
2025-08-14,daejeon,포도,42838.0,242530700,5661.6
2025-08-14,garak,감귤,17025.0,117721200,6914.6
2025-08-14,garak,감자,260662.0,339466500,1302.3
2025-08-14,garak,깻잎,40657.5,243679760,5993.5
2025-08-14,garak,당근,193020.0,226552500,1173.7
2025-08-14,garak,대파,285590.0,392730700,1375.2
2025-08-14,garak,딸기,6.6,155000,23484.8
2025-08-14,garak,마늘,10279.0,57782800,5621.4
2025-08-14,garak,무,525818.0,266509500,506.8
2025-08-14,garak,배추,370428.1,326341975,881.0
2025-08-14,garak,사과,77908.9,401758860,5156.8
2025-08-14,garak,상추,60408.3,269157100,4455.6
2025-08-14,garak,시금치,6945.0,77995560,11230.5
2025-08-14,garak,양배추,342692.0,162485000,474.1
2025-08-14,garak,양파,594009.0,607114550,1022.1
2025-08-14,garak,오이,253125.0,787723500,3112.0
2025-08-14,garak,토마토,108644.0,292557500,2692.8
2025-08-14,garak,파프리카,35248.0,274161500,7778.1
2025-08-14,garak,포도,133065.6,754952800,5673.5
2025-08-14,national,감귤,69169.5,434374462,6279.9
2025-08-14,national,감자,678895.0,902123822,1328.8
2025-08-14,national,깻잎,83483.8,508135956,6086.6
2025-08-14,national,당근,387814.0,445879526,1149.7
2025-08-14,national,대파,585148.4,822992128,1406.5
2025-08-14,national,딸기,81.7,742000,9082.0
2025-08-14,national,마늘,141905.8,653476795,4605.0
2025-08-14,national,무,1077722.5,531825380,493.5
2025-08-14,national,배추,732004.4,796672806,1088.3
2025-08-14,national,사과,583472.9,2866129420,4912.2
2025-08-14,national,상추,169976.2,774061182,4553.9
2025-08-14,national,시금치,10032.8,104439956,10409.9
2025-08-14,national,양배추,792617.6,368741194,465.2
2025-08-14,national,양파,1391074.3,1360644494,978.1
2025-08-14,national,오이,608476.0,1700752197,2795.1
2025-08-14,national,토마토,239537.0,609986228,2546.5
2025-08-14,national,파프리카,60923.0,431622248,7084.7
2025-08-14,national,포도,562452.5,3065998540,5451.1
2025-08-15,daejeon,감귤,5221.0,33925800,6498.0
2025-08-15,daejeon,감자,41460.0,61442100,1482.0
2025-08-15,daejeon,깻잎,5389.5,31592195,5861.8
2025-08-15,daejeon,당근,31910.0,36409100,1141.0
2025-08-15,daejeon,대파,31258.0,41372470,1323.6
2025-08-15,daejeon,마늘,38997.0,222677440,5710.1
2025-08-15,daejeon,무,45043.6,27007150,599.6
2025-08-15,daejeon,배추,36721.0,59045020,1607.9
2025-08-15,daejeon,사과,21735.0,122948000,5656.7
2025-08-15,daejeon,상추,12947.0,78229270,6042.3
2025-08-15,daejeon,시금치,243.4,3690952,15164.1
2025-08-15,daejeon,양배추,36763.0,26020940,707.8
2025-08-15,daejeon,양파,135264.0,142921300,1056.6
2025-08-15,daejeon,오이,36030.0,103400400,2869.8
2025-08-15,daejeon,토마토,9815.0,31338700,3192.9
2025-08-15,daejeon,파프리카,2135.0,21246595,9951.6
2025-08-15,daejeon,포도,51206.0,290017200,5663.7
2025-08-15,garak,감귤,19017.0,130827200,6879.5
2025-08-15,garak,감자,223540.0,302795000,1354.5
2025-08-15,garak,깻잎,40915.3,270468150,6610.4
2025-08-15,garak,당근,137860.0,161938000,1174.7
2025-08-15,garak,대파,211740.0,412814400,1949.6
2025-08-15,garak,딸기,199.0,1239000,6226.1
2025-08-15,garak,마늘,10760.0,65339800,6072.5
2025-08-15,garak,무,226920.0,144403400,636.4
2025-08-15,garak,배추,389288.0,377158275,968.8
2025-08-15,garak,사과,62643.4,345857000,5521.0
2025-08-15,garak,상추,65264.9,397824900,6095.5
2025-08-15,garak,시금치,6522.0,75008200,11500.8
2025-08-15,garak,양배추,198410.0,162963400,821.3
2025-08-15,garak,양파,601775.0,615969550,1023.6
2025-08-15,garak,오이,290116.4,861624000,2969.9
2025-08-15,garak,토마토,80679.0,333013500,4127.6
2025-08-15,garak,파프리카,39876.0,338148500,8480.0
2025-08-15,garak,포도,152656.2,904188700,5923.0
2025-08-15,national,감귤,75129.5,484635600,6450.7
2025-08-15,national,감자,601065.0,825923456,1374.1
2025-08-15,national,깻잎,87629.6,582711901,6649.7
2025-08-15,national,당근,339291.0,384761133,1134.0
2025-08-15,national,대파,482542.4,839028437,1738.8
2025-08-15,national,딸기,302.0,2400000,7947.0
2025-08-15,national,마늘,97782.5,535927054,5480.8
2025-08-15,national,무,641484.6,362083395,564.4
2025-08-15,national,배추,708758.1,834965098,1178.1
2025-08-15,national,사과,607499.4,2966304100,4882.8
2025-08-15,national,상추,177640.0,1019945040,5741.6
2025-08-15,national,시금치,9715.3,101895853,10488.2
2025-08-15,national,양배추,525823.0,362851111,690.1
2025-08-15,national,양파,1480457.2,1452257595,981.0
2025-08-15,national,오이,712975.7,1914645357,2685.4
2025-08-15,national,토마토,225621.0,755083654,3346.7
2025-08-15,national,파프리카,63640.5,515992396,8107.9
2025-08-15,national,포도,624431.7,3449379390,5524.0
2025-08-16,daejeon,감귤,3294.0,21237200,6447.2
2025-08-16,daejeon,감자,6650.0,5066900,761.9
2025-08-16,daejeon,깻잎,6602.6,43629755,6608.0
2025-08-16,daejeon,당근,9000.0,8135000,903.9
2025-08-16,daejeon,대파,33170.0,52866300,1593.8
2025-08-16,daejeon,딸기,84.7,742100,8761.5
2025-08-16,daejeon,마늘,23098.0,132903090,5753.9
2025-08-16,daejeon,무,62300.5,32061540,514.6
2025-08-16,daejeon,배추,27397.0,47395210,1729.9
2025-08-16,daejeon,사과,18122.2,106108500,5855.2
2025-08-16,daejeon,상추,15426.5,115178650,7466.3
2025-08-16,daejeon,시금치,229.5,3278890,14287.1
2025-08-16,daejeon,양배추,52955.8,27512128,519.5
2025-08-16,daejeon,양파,84764.0,83328900,983.1
2025-08-16,daejeon,오이,38442.0,96797840,2518.0
2025-08-16,daejeon,토마토,11450.0,39250800,3428.0
2025-08-16,daejeon,파프리카,2019.0,16949100,8394.8
2025-08-16,daejeon,포도,60696.0,346501100,5708.8
2025-08-16,garak,감귤,15634.0,110945800,7096.4
2025-08-16,garak,감자,163310.0,213069500,1304.7
2025-08-16,garak,깻잎,44078.7,344474040,7815.0
2025-08-16,garak,당근,55000.0,43790000,796.2
2025-08-16,garak,대파,264400.0,476123300,1800.8
2025-08-16,garak,딸기,6.6,155000,23484.8
2025-08-16,garak,마늘,12176.0,70147700,5761.1
2025-08-16,garak,무,292720.0,152507300,521.0
2025-08-16,garak,배추,339113.0,388939100,1146.9
2025-08-16,garak,사과,22499.1,139996000,6222.3
2025-08-16,garak,상추,71848.6,547107300,7614.7
2025-08-16,garak,시금치,6473.0,78617000,12145.4
2025-08-16,garak,양배추,293266.0,164497200,560.9
2025-08-16,garak,양파,578155.0,585007900,1011.9
2025-08-16,garak,오이,338422.5,895422500,2645.9
2025-08-16,garak,토마토,138768.0,493099000,3553.4
2025-08-16,garak,파프리카,46956.0,465869000,9921.4
2025-08-16,garak,포도,157307.0,934168200,5938.5
2025-08-16,national,감귤,62601.0,395831700,6323.1
2025-08-16,national,감자,360847.0,491787808,1362.9
2025-08-16,national,깻잎,86833.3,666280341,7673.1
2025-08-16,national,당근,173137.5,162373433,937.8
2025-08-16,national,대파,561566.7,932913470,1661.3
2025-08-16,national,딸기,223.9,1441600,6438.6
2025-08-16,national,마늘,72942.2,415558471,5697.1
2025-08-16,national,무,602979.5,304642443,505.2
2025-08-16,national,배추,603613.3,775055314,1284.0
2025-08-16,national,사과,322027.3,1565935570,4862.7
2025-08-16,national,상추,192090.1,1382020405,7194.6
2025-08-16,national,시금치,8958.8,100433747,11210.6
2025-08-16,national,양배추,703549.2,514074523,730.7
2025-08-16,national,양파,1168026.5,1154326060,988.3
2025-08-16,national,오이,791964.4,1926056582,2432.0
2025-08-16,national,토마토,285021.0,950872700,3336.1
2025-08-16,national,파프리카,63385.0,588825620,9289.7
2025-08-16,national,포도,677860.5,3832537110,5653.9
2025-08-18,daejeon,감귤,5980.0,40773100,6818.2
2025-08-18,daejeon,감자,33980.0,53150000,1564.2
2025-08-18,daejeon,깻잎,7434.5,46610909,6269.5
2025-08-18,daejeon,당근,27760.0,36086100,1299.9
2025-08-18,daejeon,대파,49696.0,78298580,1575.6
2025-08-18,daejeon,딸기,113.2,466700,4122.1
2025-08-18,daejeon,마늘,6946.0,32268960,4645.7
2025-08-18,daejeon,무,115201.2,60191820,522.5
2025-08-18,daejeon,배추,54338.0,79034140,1454.5
2025-08-18,daejeon,사과,21928.0,114718000,5231.6
2025-08-18,daejeon,상추,15036.4,107892548,7175.4
2025-08-18,daejeon,시금치,285.2,4646132,16290.8
2025-08-18,daejeon,양배추,70358.0,39222300,557.5
2025-08-18,daejeon,양파,168211.4,159263646,946.8
2025-08-18,daejeon,오이,63008.0,130448368,2070.3
2025-08-18,daejeon,토마토,14970.0,54790700,3660.0
2025-08-18,daejeon,파프리카,1805.0,22758912,12608.8
2025-08-18,daejeon,포도,76412.0,391551700,5124.2
2025-08-18,garak,감귤,27138.0,199366100,7346.4
2025-08-18,garak,감자,188320.0,265130000,1407.9
2025-08-18,garak,깻잎,55941.4,396981610,7096.4
2025-08-18,garak,당근,211120.0,223362500,1058.0
2025-08-18,garak,대파,330270.0,577659500,1749.1
2025-08-18,garak,딸기,43.2,469000,10856.5
2025-08-18,garak,마늘,18245.0,95875600,5254.9
2025-08-18,garak,무,677158.0,300561200,443.9
2025-08-18,garak,배추,577694.0,561496941,972.0
2025-08-18,garak,사과,161327.7,1043649900,6469.1
2025-08-18,garak,상추,86445.6,567626000,6566.3
2025-08-18,garak,시금치,7662.0,108451400,14154.5
2025-08-18,garak,양배추,310558.0,246125300,792.5
2025-08-18,garak,양파,1140843.0,1204533310,1055.8
